tfidf_urgent,tfidf_click,tfidf_verify,tfidf_account,tfidf_password,tfidf_suspend,tfidf_confirm,tfidf_update,tfidf_login,tfidf_secure,tfidf_bank,tfidf_paypal,tfidf_offer,tfidf_free,tfidf_winner,tfidf_dear,tfidf_customer,tfidf_immediately,tfidf_expire,tfidf_limited,url_length,num_dots,num_hyphens,num_slashes,has_https,has_ip_address,suspicious_tld,num_subdomains,path_length,has_at_symbol,hour_sent,day_of_week,domain_age_days,time_since_last_email_hrs,email_frequency_per_day,label
0.1266969586049919,0.008943368355519551,0.025674496182110394,0.005969225046221934,0.062179715544257094,0.10017430924295083,0.0,0.03990719428737237,0.04131699771974982,0.065735165928116,0.1266135658408526,0.08684088326177306,0.07142790890682321,0.01643910230725716,0.04059611253429992,0.02972689926622903,0.07678634826325059,0.2793795643538828,0.07255283441671449,0.11272473599766768,56.47250297743413,1.0,0.0,5.0,1.0,1.0,0.0,0.0,10.680340461687733,0.0,12.376924333761067,1.0,7277.074706013128,24.117591264131697,2.586254130849166,0
0.1020392117745089,0.01063450960005925,0.06566036548248567,0.05189787572794177,0.10723240298214277,0.018248548111944218,0.004402838538314266,0.0872973800503942,0.008085123587097152,0.027908847205056903,0.10910123429910026,0.02154331406117476,0.14284550888875733,0.05508808526167864,0.00903277467293187,0.0035479768819758166,0.1408009932579936,0.09325582560975948,0.12300731623429159,0.07173942474274647,60.02068989051654,0.0,0.0,2.0,1.0,0.0,0.0,1.0,16.160679311263365,0.0,16.493011060417448,3.0,1917.7741477725685,82.10910836175317,1.3210770111446133,0
0.36300343841360316,0.16455854460053357,0.3641794138875722,0.13727160309142541,0.5589584006369117,0.2105731184315191,0.3827193707351124,0.1672895209988267,0.0,0.7656992548394836,0.00671518834369926,0.2440068862606015,0.20840095042385934,0.00037790865995850076,0.05657388573074265,0.028037072633472007,0.0536229992580582,0.0,0.034595601335502005,0.17494864751711364,98.50962720502751,4.0,1.0,2.0,0.0,0.0,0.0,2.0,51.488038401729575,0.0,4.557165539444805,1.0,1.6183054860616854,0.7119308395306088,3.004138314955075,1
0.005748756346324137,0.0,0.0023489761559584866,0.03166819355054828,0.02599335858737044,0.0379855844077891,0.09170524654149236,0.025513240123967485,0.027808018276321744,0.11065076305467311,0.01899243934551733,0.15449340007060047,0.006038850538170939,0.025741234428885266,0.0168380261634268,0.3237194187042994,0.15748673759205928,0.054821746506607885,0.3540481375203857,0.15381231514894758,38.046787510302686,2.0,1.0,1.0,1.0,0.0,0.0,1.0,16.971272496243134,0.0,9.063071961119038,1.0,352.78813106274833,2.3169447552575955,1.8958599583692615,0
0.0759421544086828,0.06901980852008967,0.003974809251768827,0.1479789150005718,0.14947037563814478,0.6270303459232028,0.33983066797073636,0.06351345766636157,0.11102933604736621,0.21696814343975823,0.039272575072806966,0.0,0.09134701286678076,0.009936666445537217,0.05672349322754256,0.06156928603247909,0.0,0.10614031953941316,0.12767986793595343,0.050921575991358874,103.33597404097618,6.0,2.0,6.0,1.0,0.0,0.0,1.0,14.582949232097269,0.0,3.5929505488348457,2.0,48.240826512639224,2.9441833828562363,1.7153999279961047,1
0.6679561439774813,0.013684832436870112,0.08533258933738672,0.0635224263469011,0.1614118272723101,0.1859714292702061,0.33529580373673795,0.17030957508324873,0.23525232122193937,0.17136289354310566,0.1462087966806425,0.1572474661987593,0.05817492938662323,0.07352049027675239,0.08278163588858217,0.08078447757364876,0.024450285634667737,0.0395751263057814,0.08330512283794139,0.01361220986226008,118.65695619277378,7.0,2.0,8.0,0.0,0.0,1.0,4.0,35.555107530895604,0.0,4.241592406516778,3.0,5.306610796583652,2.174985409084033,2.4104691133246514,1
0.05981218133760936,0.059144580533879366,0.09382545859649494,1.3737195216518758,0.046894438367540994,0.03805059765164789,0.0,0.18329916602828897,0.3694242938313359,0.3316145056825766,0.052074447886645184,0.03179313389830756,0.13503946203591122,0.200563092640829,0.14018048095843363,0.03141865675527755,0.09074509141437079,0.02796938109007788,0.023374117031932103,0.12458714537246689,95.23118442992393,1.0,4.0,8.0,0.0,0.0,0.0,2.0,75.17974703634175,0.0,0.9060223588003735,3.0,42.52208003539976,1.7884689749252283,8.054708216115513,1
0.017152445915765188,0.03586544385927974,0.1184558931902022,0.005930438109276276,0.34365889671813765,0.0804000723685169,0.1153838805780733,0.580457359166317,0.03882050490467882,0.09118677466219999,0.0011470337559833614,0.11394638206331714,0.1025192381249841,0.013725426012765132,0.24214838086648202,0.2421640042003182,0.11702565980598179,0.09162672371573152,0.08338069966686754,0.0,33.732957996524526,3.0,0.0,1.0,1.0,0.0,0.0,1.0,18.788239452319896,0.0,9.086082768035157,2.0,219.3083575200233,43.702207433328816,0.2632563471388286,0
0.044231162058586224,0.05715980543354229,0.06533698773712965,0.016470078329694545,0.005049492785882799,0.007949888832711437,0.04405348030984766,0.12516776199895163,0.0,0.10828778096327703,0.06717605646920569,0.013499701256134894,0.08835145922395303,0.05014958674873738,0.07453473686788512,0.0,0.067888476377652,0.05371064432452197,0.1200061977821655,0.10550050713331402,24.773953884082815,4.0,0.0,2.0,0.0,0.0,0.0,1.0,15.293274738161438,0.0,16.222392071707052,0.0,1390.048486432097,51.41618346138074,0.9046013297396376,0
0.018284831989965066,0.12204018748934098,0.0,0.08321836357119852,0.1220575684545163,0.010683674527734515,0.07100496495258131,0.06535371400400436,0.06271667190135362,0.09065248503432947,0.16193682885107033,0.20476690470404557,0.027190565458273874,0.0,0.0,0.23114631731334986,0.0292003004980062,0.05256184897352428,0.0,0.26743687336507393,30.340549179647,5.0,1.0,3.0,1.0,0.0,0.0,1.0,12.556898063138952,0.0,15.610267793767001,0.0,254.28818168540465,0.17454850972505376,4.056588380471238,0
0.008603754594479936,0.012515724365376261,0.07008024956562629,0.06762481881699567,0.0107716336699894,0.04312303447272798,0.0,0.014430917596242347,0.09720192651236358,0.01434136566879238,0.3022957097966005,0.39599652292229653,0.2780999749259527,0.2835849025534524,0.03786033401826322,0.0,0.192595794481461,0.016759043971147074,0.012400349500953443,0.28234595910381133,40.60685156754722,2.0,1.0,4.0,1.0,0.0,0.0,0.0,31.3233037012495,0.0,14.205819042033077,0.0,2126.5149525083807,320.98540496375585,10.164274314925875,0
0.0,0.021929663952443897,0.010505646363471408,0.05482044284226337,0.0,0.09163942458484076,0.09068765240773158,0.0,0.2370026140551556,0.024139970644579067,0.08724659105063395,0.28453005505853185,0.51299368957789,0.0053507810657818025,0.07060321965371497,0.056176364737147474,0.3772147080431162,0.01942498259932424,0.02596526512345447,0.11298995680406207,24.960432688184447,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.361159700183618,0.0,11.535064696708337,0.0,636.550928691268,43.067110188063225,0.28242132235759415,0
0.003301067099278625,0.017020542274169853,0.0,0.09929885308521977,0.13267921177933234,0.09392167139833013,0.0,0.04738042033491931,0.0,0.019448437193017875,0.07731523889324926,0.1232666944876531,0.04428350029386733,0.013943668679950536,0.5240229600768992,0.10556692057199765,0.07511518933080172,0.06322584556770887,0.03495368817322036,0.048911548300405415,48.63423302114856,1.0,1.0,2.0,1.0,0.0,0.0,0.0,22.96300271580008,0.0,18.252648983269797,1.0,769.2921525482512,66.7448021075073,1.2287062773834874,0
0.1116046989469859,0.10433131212179694,0.14254975623457466,0.023061315285299804,0.09006056621292102,0.08891091476644204,0.05906732066719875,0.0,0.017984948747242928,0.20685120404848145,0.11637322804152188,0.05044316954674759,0.0,0.1654886420758329,0.03745834777637051,0.010080347229708665,0.14215367990862535,0.31823037057377007,0.0805309956782157,0.03715987508231441,45.505536162554954,4.0,0.0,2.0,0.0,0.0,0.0,2.0,31.188133163700627,0.0,12.00154785503051,2.0,2414.790087441655,73.66345445102962,0.464377881864001,0
0.2228543101711939,0.22644816201063545,0.15882734856434985,0.14413963589985596,0.2826410451069314,1.1773530171060054,0.5970872017437757,0.4299840649650662,0.5532669448810569,0.05266462388832188,0.0,0.0052748701406824736,0.02682762313067556,0.17746359147061602,0.05375093040785961,0.1777112886711487,0.07141555546810627,0.042341150414269425,0.11965125948456998,0.05149927260241749,85.32759648302219,4.0,7.0,3.0,0.0,0.0,0.0,1.0,72.40625697760862,0.0,2.10142951387745,1.0,47.182581158101286,2.179085379194255,29.28584319883973,1
0.0,0.04407232429164027,0.10797717498513086,0.0,0.010235532198592606,0.012168017802449724,0.0584954116711892,0.0,0.0277593462166012,0.05293655798031892,0.11207618559957497,0.13789517101553728,0.22979649860139778,0.10764106570662076,0.14021674483051566,0.0609600847629789,0.11139585972398597,0.22760888739792226,0.08482954335579801,0.2224066645410861,27.33017442373891,4.0,1.0,3.0,1.0,0.0,0.0,0.0,16.592771252648387,0.0,20.373589182455078,3.0,395.3970545821806,133.53043186393978,0.5917738827549144,0
0.43514109031427667,0.6685948531776358,0.03687203741187616,0.0857218744642713,0.38696002954733894,0.07947120804703775,0.09592690929640955,0.3839455872077589,0.4001024365458085,0.0,0.24421337291015502,0.10959232237197965,0.04431620449593008,0.0,0.33522538487279246,0.05909943407041972,0.022508150656823045,0.05536753975768704,0.10567519127967573,0.00721612758146571,52.00044952530238,4.0,1.0,3.0,1.0,0.0,0.0,3.0,69.35618750873785,1.0,1.3394083976587798,0.0,40.39446618763939,1.6229024002704908,19.70082355400169,1
0.006212807732961539,0.10587054123804121,0.08513191161324452,0.011600821679840535,0.04311960116427461,0.06744747951641228,0.1162305403786262,0.0,0.02452434283217152,0.0396798032298978,0.24192676389861179,0.3173677122717873,0.10487636507574563,0.1206974399537299,0.030772153575972985,0.0,0.055507004627447454,0.08829414969222246,0.06100789931228207,0.0,38.811259493366826,1.0,1.0,3.0,1.0,0.0,0.0,1.0,29.592214827035583,0.0,10.401885801240425,2.0,371.4102501077304,12.980341329688407,2.011006249452082,0
0.06194060950705379,0.0,0.03743196378728732,0.43758028572441227,0.10032088253903546,0.07247239097891123,0.045929558870423624,0.037971484837538635,0.024806125235583933,0.0,0.16895448474816557,0.1453301948345529,0.08380807621087763,0.04236721245427433,0.05686303325518936,0.0,0.018474903255305458,0.0,0.08094404347814214,0.10796419788135475,38.35450912454907,4.0,0.0,1.0,1.0,0.0,0.0,0.0,30.434846068871707,0.0,12.630723742723601,0.0,305.2577809080906,6.635571755264143,0.9090250519889724,0
0.015691630237472977,0.13274772786228756,0.02567973536834206,0.025317215816195022,0.0008085833107903895,0.04920018947372122,0.23340601846950734,0.11356812014201864,0.03310969223764282,0.09028203386236854,0.10129786536701596,0.07610772529069823,0.04116595104199619,0.05420772522097027,0.025438303572087224,0.22522965899966513,0.26627111587880925,0.06684946458793713,0.08150285062187038,0.15013372878384715,31.058012825497652,1.0,0.0,2.0,0.0,0.0,0.0,0.0,21.743563054768465,0.0,16.763208941613495,4.0,1100.320871670455,14.380364007370662,0.3857627085178068,0
0.08631921593641527,0.1012850407307937,0.030306805985562388,0.04835184544926014,0.0003011298257692748,0.09949757662871608,0.14050135690497673,0.09318270164962217,0.3763778568783142,0.335153313446377,0.16126075337387574,0.08021678380492374,0.22685973538203205,0.0,0.13528872224180827,0.03755518772737445,0.24509584047101968,0.05090607078919058,0.09048418399915172,0.05680749397823635,96.32255037653417,2.0,4.0,4.0,1.0,1.0,0.0,3.0,33.60781401805158,0.0,2.5653697467555174,6.0,0.1999315075374128,0.543333484404002,18.939242339553495,1
0.21393766454733584,0.09126134584973494,0.0,0.06698261760100585,0.3629617401114405,0.0,0.0,0.14042994116656404,0.4948957924424869,0.26517443920725287,0.11029572185240971,0.08523293494710836,0.02388103070913862,0.03900552783444814,0.08776108246923019,0.036979297091954834,0.17681235238240137,0.062361607255858764,0.01909476340048992,0.1710982758496893,97.4854001102673,3.0,2.0,8.0,0.0,0.0,0.0,1.0,34.29369617655997,0.0,1.1763384823927439,1.0,4.093655748290366,1.4794433738250874,1.7322863492372764,1
0.0,0.01741061396167641,0.021170894445494828,0.10000911046446831,0.08678582652147943,0.009065710598198813,0.1339136858692491,0.1322863010305138,0.13724585549875654,0.09751411556704057,0.13710353727905758,0.15459774895610254,0.11217130899716302,0.041096561364525025,0.34919817576929796,0.008640683318886004,0.061073873466032755,0.12619939550805953,0.04418215412504909,0.11169608197081772,49.89961040812073,5.0,0.0,4.0,1.0,0.0,0.0,0.0,22.70561891157624,0.0,7.583454881011691,1.0,981.4511454640989,102.35438032203811,0.027026936542498804,0
0.05530773329797661,0.0,0.08641449854234945,0.023885350958030727,0.07113225715611678,0.013616113488897269,0.07466779575008681,0.094331178231343,0.07436715548945924,0.0,0.029997712338872218,0.09184184358188024,0.0,0.06844705338856584,0.010507173161793906,0.09025258212836305,0.03478021637461805,0.11220521560098914,0.291525857592223,0.07009460007238372,56.909579795606625,2.0,0.0,3.0,1.0,0.0,0.0,1.0,9.997369147643017,0.0,11.707295044796945,0.0,2280.64215262028,39.5907684646169,1.6497192644963456,0
0.0,0.033395889316593035,0.010728626087766514,0.048653396058688285,0.02350881462326621,0.042327549222512584,0.059785534154493024,0.0513032464315495,0.038306081391633884,0.06747599739089914,0.1862688642860906,0.06969795775290288,0.1581303531460052,0.03770281855749579,0.2098290703771527,0.1446468621653766,0.45874992981686935,0.09096528711145849,0.07958806703915429,0.34132190600877294,39.99082361303975,3.0,1.0,2.0,1.0,0.0,0.0,1.0,11.552599961571948,0.0,10.518147594263928,2.0,238.74494843618555,17.858535882085217,7.4699411664047375,0
0.39152089420145153,0.11394317720071788,0.1751303122475812,0.11959237179039023,0.341823557229477,0.11627169458848592,0.33427447781727854,0.10738576505512865,0.09006567521013295,0.1890240906833201,0.12508351357854838,0.011726811047530102,0.03198468691025331,0.0543796651074597,0.1819439392119915,0.1733945558263349,0.5341016124577953,0.03504605742941296,0.19298286044521873,0.05465685749194432,119.97959782809255,3.0,5.0,2.0,0.0,1.0,1.0,5.0,42.40549295448413,0.0,2.6515982145235455,5.0,7.919027251684376,3.8960800296923503,1.2120451396892602,1
0.017130566469175684,0.018236025468184165,0.024959038745871368,0.004200395180401308,0.11431886283291627,0.00014466853234558485,0.1692496883355262,0.013467701559979388,0.049009297547644715,0.02759867977032194,0.28684034866209657,0.29956415413335225,0.020569954613638017,0.4633869483963416,0.06622882415501602,0.03545576395299617,0.10878931383860083,0.2990568230517064,0.08397641577384683,0.0015453461783235768,45.43118208450298,2.0,1.0,3.0,1.0,0.0,1.0,2.0,15.197118299502613,0.0,10.617570163500996,2.0,1492.7555692610865,27.64997516372079,0.5338339461339436,0
0.02713207412056507,0.09084546457224736,0.12974391357625095,0.0,0.0,0.020250383129407613,0.029102313413369777,0.0606136547149404,0.01064400467635608,0.0034814516100592874,0.0,0.05486676466994216,0.11830740160558861,0.09333285212382636,0.4020486758978433,0.1264535130910699,0.1485670214109122,0.00756647707164745,0.25093105480584277,0.06372693687179842,32.0024779971925,6.0,1.0,5.0,1.0,0.0,0.0,1.0,6.550350611551064,0.0,12.00147306064149,2.0,473.28837127389653,41.3361566186241,1.9394370105339167,0
0.06397173857743582,0.033433396189240336,0.034473961334594155,0.12744763055098834,0.03134521800295188,0.09519543209210021,0.028762619684147707,0.054412067921133955,0.08280001816887532,0.061651049466322626,0.022023650838504917,0.0034024469570908726,0.08096694915055586,0.1135828926078081,0.0,0.4383311058522888,0.0505015621563337,0.0,0.2486203355731029,0.019164912704881718,60.02593250961322,3.0,0.0,3.0,1.0,0.0,1.0,1.0,37.490545490348154,0.0,12.86396835452255,3.0,1579.341581680843,75.19394463726792,0.3881468565066505,0
0.04501060927781195,1.8224230164358126,0.16809581785180652,0.20394631022683615,0.18074600473128438,0.014650753447207409,0.22299916722369284,0.2719064494492863,0.20585405913065818,0.22517410476407873,0.03622005891627952,0.01573289127133524,0.020491242185017862,0.03471437313268482,0.11523970036807626,0.06721216480282982,0.09034303835562335,0.12816693824894734,0.0,0.1270304471671816,114.63496735479859,2.0,5.0,2.0,0.0,1.0,1.0,2.0,34.189479939815925,0.0,3.56937145830233,6.0,44.37202660489475,0.9941733384089563,1.1648250207806723,1
0.06846683740841297,0.0810284798370784,0.0,0.04012341095279802,0.1530471474876929,0.05170504200321681,0.014946272309199982,0.029593349478967114,0.1960203911402305,0.03583298360016877,0.07136876032011502,0.1595309736559038,0.1313021695802921,0.03223120815811839,0.0,0.3681425954793703,0.11149471356880557,0.1743286410243488,0.25011374517706897,0.04527053841808773,39.87047864515681,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.31596611695978,0.0,11.23339405290723,4.0,1027.9417893171194,96.98913975943435,0.9047136154572955,0
0.04662867867603535,0.007856121955023635,0.037349194029734974,0.02889953433818896,0.06963550491771309,0.11167972925189085,0.15004588592785245,0.10813852284846032,0.22045946582197534,0.002641794376606487,0.018601514808326294,0.11212880269449862,0.033122261987514744,0.15248765392733504,0.0,0.028142792336183234,0.5163339034039165,0.0,0.1444199638946191,0.2383075101782021,67.69173720708125,2.0,0.0,5.0,1.0,0.0,0.0,3.0,13.322032658853638,0.0,12.486639239251499,1.0,959.9290145287731,162.55871860073978,5.44658400279096,0
0.33935870152417674,0.011739569716417257,0.16366233995238813,0.0918556414961657,0.12202002465755586,0.08098265761267201,0.0919957273481354,0.0,0.0,0.018272347829695765,0.2835410448896155,0.12094561575955894,0.0,0.0792904849163964,0.13102245732499718,0.29308607288425026,0.24860567152987498,0.10400928908537993,0.04497885469550572,0.008958060225472781,33.322163787977416,0.0,1.0,7.0,1.0,0.0,0.0,3.0,33.478568607594646,0.0,9.362626102619435,1.0,186.17191214713003,3.6852102037758168,1.649448055685716,0
0.023676995645692967,0.07536380086686192,0.08743513120219981,0.0013585125074502288,0.05549410210960852,0.09018953317479712,0.07923993900670082,0.0961179561556537,0.12194953125818889,0.05701592966144556,0.09146816823158088,0.12625827360309647,0.005771402067678805,0.009712914230197014,0.024081569556836012,0.012612001941449732,0.24115676025529398,0.19443613704517348,0.4792052666101558,0.03962274913267615,45.027856009965845,3.0,1.0,5.0,0.0,0.0,0.0,2.0,26.05733943082886,0.0,15.867556562040564,3.0,561.3850927525406,11.54341583751992,1.704277019657138,0
0.12202291681700392,0.10894726450163222,0.03627803354624486,0.02143081231127861,0.0,0.022274957674925877,0.004126620356725655,0.1294371688276515,0.11622807977134811,0.1419515711992885,0.09351251374465733,0.0,0.03753890602773581,0.1530783096588406,0.11791920200565752,0.0,0.1773648502433508,0.17056310687034762,0.17722258954670217,0.19295599414615888,35.28808213164547,2.0,0.0,3.0,1.0,0.0,0.0,1.0,29.954937873810785,0.0,14.466678394302843,2.0,3114.8578547549223,124.81467759556043,3.652668091580188,0
0.04472043362706331,0.03147416020248419,0.04349186248259886,0.1675686453063972,0.0036637028094934007,0.06641315369295757,0.0,0.06878919645982558,0.04484066565496062,0.017224785019771576,0.009551690963746487,0.12939720302016797,0.1158540068128101,0.1771105061904897,0.15788092018563177,0.12636154122808724,0.27103122199524154,0.07706513450590358,0.07752819762745344,0.3180147909987012,36.665814960173,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.08518339259852,0.0,18.272450385411673,2.0,311.9117525983151,12.947943832378563,2.7705650175677925,0
0.1767893209710715,0.37180476359132936,0.11813473773941367,0.07322093250436351,0.1282052973570818,0.17960521172638014,0.16504449551579414,0.17900206214616288,0.18099410709212552,0.012270143431081465,0.157238421352172,0.2773391998168423,0.015174861913434617,0.13981428507684127,0.23408134204184386,0.09210774840449934,0.06405307852729242,0.027152376746270995,0.12445938159630131,0.1356338093189496,85.90219941795047,4.0,4.0,2.0,1.0,1.0,1.0,2.0,19.997409853599258,1.0,3.180355506350364,6.0,1.504133944073846,0.6926461458421478,30.604389696519053,1
0.9522578091712403,0.13869380012195456,0.16931052032828095,0.37162865240275417,0.1640051266759566,0.2650753052664094,0.8287731350996317,0.17145126061045146,0.38030062224017436,0.30608902295786233,0.03164555098701423,0.11803715394062074,0.054453408452026744,0.04960805371835062,0.05980111347488147,0.061632376582365034,0.16678587618663174,0.029194341799673833,0.07978576066260369,0.06313501331071637,70.10004758677472,4.0,4.0,4.0,0.0,0.0,1.0,2.0,54.811907746140704,0.0,0.0,5.0,11.781737573934414,8.32957160092497,33.283727483230024,1
0.03644832279516221,0.131997819701913,0.08926115326429207,0.19905231865060724,0.06343051786545374,0.12018383719241717,0.04261052568070395,0.14319761655396612,0.09136980472638595,0.0031769940368297197,0.08321135247115007,0.16670623091535408,0.4015698047784998,0.0496454834626953,0.07079438865036486,0.24594978751061994,0.057203738757310114,0.09243856663747863,0.13438859529585756,0.040831463006618066,48.69318054323084,1.0,0.0,2.0,1.0,0.0,0.0,1.0,29.154054587539722,0.0,12.947095235205177,2.0,463.5780752361199,1.415419510255995,0.9699677723557041,0
0.20936920262280048,0.04722077450232606,0.011739351587285543,0.01769476060426893,0.05635090392098248,0.007176373498724796,0.01605577059695032,0.015138936383492898,0.028903333529400693,0.05303330239910027,0.03420757126618845,0.11214048408036004,0.3142846844838956,0.04183795866989762,0.05564642483676536,0.0,0.09295673334303858,0.014814647015704303,0.0038215019438518046,0.035696109917398765,38.22472298802834,1.0,0.0,4.0,1.0,0.0,0.0,1.0,15.34441152315647,0.0,5.894149524839332,2.0,888.9878457642893,12.224374457919318,1.279915897934787,0
0.0025125289183689954,0.015206626085420671,0.012132917549873282,0.16663338556161977,0.07115233419713103,0.06098890421317617,0.0583037230772841,0.01567257683002312,0.008784321982152316,0.04028681837608944,0.010294429493701795,0.445470733390635,0.049580176789909176,0.0,0.0,0.39424239308479625,0.22805663577310983,0.13527239869597774,0.11838366737576042,0.04102471395389197,53.43857453045708,1.0,1.0,4.0,1.0,0.0,0.0,1.0,34.72501814037814,0.0,14.725520047654186,3.0,220.4246905616614,90.70404410526305,0.18659698873198036,0
